placename,oc_lat,oc_lng,oc_formatted
Sønder Højrup Kirke,55.2841051,10.464577,"Sønder Højrup Kirke, Skovhavevej, 5792 Årslev, Denmark"
Sønder Jernløse Kirke,55.6516029,11.6428157,"Sønder Jernløse Kirke, Sønder Jernløsevej, 4420 Regstrup, Denmark"
Sønder Lem Kirke,56.0520157,8.4067284,"Højmark Kirke, Adelvej, 6940 Lem, Denmark"
Thise Kirke,56.7037191,9.1357064,"Thise Kirke, Thise Kirkevej, Skive Municipality, Denmark"
Thurø Kirke,55.0500417,10.6636402,"Thurø Kirke, Kirkestræde, 5881 Skårup, Denmark"
Thyborøn Kirke,56.6985042,8.2052938,"Thyborøn Kirke, Vesterhavsgade, 7680 Thyborøn, Denmark"
Tillitse Kirke,54.7661836,11.1574326,"Tillitse Kirke, Tillitse Kirkevej, 4983 Dannemare, Denmark"
Tiphede Kirke,56.1703149,8.6412706,"Tiphede Søndergård, Tiphede Kirke, Timringvej, Herning Municipality, Denmark"
Tiset Kirke,56.0636459,10.0961827,"Tiset Kirke, Ravnholtvej, 8355 Solbjerg, Denmark"
Tistrup Kirke,55.7244763,8.6090549,"Tistrup Kirke, Tistrup Kirkevej, 6862 Tistrup, Denmark"
Tjæreby Kirke,55.2469138,11.3601784,"Tjæreby Kirke, Kirkevej, Slagelse Municipality, Denmark"
Torslev Kirke,57.0721525,9.4834765,"Torslev Kirke, Aggersundvej, 9460 Brovst, Denmark"
Torsted Kirke,56.2015965,8.4161774,"Torsted Kirke, Torstedvej, Ringkøbing-Skjern Municipality, Denmark"
Torsted Kirke,56.2015965,8.4161774,"Torsted Kirke, Torstedvej, Ringkøbing-Skjern Municipality, Denmark"
Torrup Kirke,NA,NA,NA
Vejlby Kirke,56.1951459,10.2118118,"Vejlby Kirke, Filosofgangen, 8240 Risskov, Denmark"
Trandum Kirke,56.4613444,8.9761113,"Trandum Kirke, Trandumvej, Holstebro Municipality, Denmark"
Trans Kirke,56.4978215,8.1218927,"Trans Kirke, Trans, Mollerupvej, Lemvig Municipality, Denmark"
Tved Kirke,56.1995968,10.4441046,"Tved Kirke, Tved Kirkebakke, 8420 Knebel, Denmark"
Tybjerg Kirke,55.3483627,11.8120685,"Tybjerg Kirke, Kornbakken, Tybjerglille Bakker, Denmark"
Tødsø Kirke,56.8260525,8.8094374,"Tødsø Kirke, Kirkevej, 7900 Nykøbing, Denmark"
Tårnby Kirke,55.6279629,12.6027561,"Tårnby Kirke, Englandsvej, 2770 Kastrup, Denmark"
Ubby Kirke,55.6209143,11.2134085,"Ubby Kirke, Kirkestien, 4490 Jerslev, Denmark"
Uggerslev Kirke,55.5346124,10.3024021,"Uggerslev Kirke, Uggerslevvej, 5485 Skamby, Denmark"
Ullerslev Kirke,55.3639614,10.6639223,"Ullerslev Kirke, Odensevej, 5540 Ullerslev, Denmark"
Ullits Kirke,56.7131145,9.3073716,"Ullits Kirke, Ullitshøjvej, 9631 Gedsted, Denmark"
Urlev Kirke,55.7638154,9.7789096,"Urlev Kirke, Kirkestien, 8781 Stenderup, Denmark"
Valby Kirke,56.0560906,12.2019966,"Valby Kirke, Løgelandsvej, 3200 Helsinge, Denmark"
Valløby Kirke,55.40092,12.2342174,"Valløby Kirke, Kirkehøjen, 4652 Hårlev, Denmark"
Vamdrup Kirke,55.428177,9.272943,"Vamdrup Kirke, Vestergade, 6580 Vamdrup, Denmark"
Vang Kirke,56.9839127,8.5111024,"Vang Kirke, Rodals Bakke, Thisted Municipality, Denmark"
Vantore Kirke,54.6614005,11.7951285,"Vantore Kirke, Vantorevej, Guldborgsund Municipality, Denmark"
Asperup Kirke,55.4839212,9.903623,"Asperup Kirke, Kirkestræde, 5466 Asperup, Denmark"
Veggerslev Kirke,56.4740085,10.8361806,"Veggerslev Kirke, Grenaavej, Norddjurs Municipality, Denmark"
Vejerslev Kirke,56.3057934,9.7158822,"Vejerslev Kirke, Præstevænget, 8882 Fårvang, Denmark"
Vejle Kirke,55.2716437,10.3132091,"Vejle Kirke, Kirkevej, Vejle, Denmark"
Vejleby Kirke,54.7357842,11.3272738,"Vejleby Kirke, Vejleby Kirkevej, Lolland Municipality, Denmark"
Vejstrup Valgmenighedskirke,55.1093643,10.7128756,"Vejstrup Valgmenighedskirke, Brudagervej, 5882 Vejstrup, Denmark"
Veksø Kirke,55.7543865,12.2425074,"Veksø Kirke, Kirkebakken, 3670 Veksø, Denmark"
Vester Hornum Kirke,56.8292233,9.3596957,"Vester Hornum Kirke, Hyllebjergvej, Vester Hornum, Denmark"
Vester Løve Kirke,55.4923032,11.2557016,"Vester Løve Kirke, Vester Løve Vej, 4270 Høng, Denmark"
Vestermarie Kirke,55.1056734,14.8250196,"Vestermarie Church, Vestermarievej, Vestermarie, Denmark"
Vigerslev Kirke,55.6587895,12.4893326,"Vigerslev Kirke, Lykkebovej, 2500 Valby, Denmark"
Vigsnæs Kirke,54.8892803,11.6557761,"Vigsnæs Kirke, Vigsnæs Byvej, Guldborgsund Municipality, Denmark"
Vilsted Kirke,56.9040119,9.2869301,"Vilsted Kirke, Kirkebakken, 9670 Løgstør, Denmark"
Vindelev Kirke,55.7981175,9.4948051,"Vindelev Kirke, Vindelevvej, Vejle Municipality, Denmark"
Vinderup Kirke,56.4788147,8.7782242,"Vinderup Kirke, Søndergade, 7830 Vinderup, Denmark"
Vinderød Kirke,55.9851723,12.0353652,"Vinderød Kirke, Kirkevej, 3300 Frederiksværk, Denmark"
Vinkel Kirke,56.4176172,9.4934009,"Vinkel Kirke, Vesterbyvej, Vinkel, Denmark"
Vitten Kirke,56.2908976,9.9991227,"Vitten Kirke, Vittenvej, Vitten, Denmark"
Vium Kirke,56.3287799,9.3743022,"Vium Kirke, Hornskovvej, Silkeborg Municipality, Denmark"
Vorslunde Kirke,55.8548191,9.1170543,"Vorslunde Kirke, Vorslundevej, Vejle Municipality, Denmark"
Vorupør Kirke,56.9496386,8.3737948,"Vorupør Kirke, Vesterhavsgade, Nørre Vorupør, Denmark"
Vridsted Kirke,56.4435557,9.0073558,"Vridsted Kirke, Vrouevej, Vridsted, Denmark"
Vrigsted Kirke,55.7312021,9.8416929,"Vrigsted Kirke, Koksfourt, 8783 Hornsyld, Denmark"
Væggerskilde Kirke,56.1220397,8.5707813,"Væggerskilde Kirke, Væggerskildevej, Ringkøbing-Skjern Municipality, Denmark"
Værslev Kirke,55.6551608,11.211982,"Værslev Kirke, Værslev Bygade, 4490 Jerslev, Denmark"
Vålse Kirke,54.9278655,11.7771799,"Vålse Kirke, Egensevej, Vålse, Denmark"
Ødis Kirke,55.4102415,9.3823423,"Ødis Kirke, Ødis Kirkevej, Ødis, Denmark"
Ølby Kirke,55.4816747,12.1768295,"Ølby Kirke, Ølbycenter, 4600 Køge, Denmark"
Ølsted Kirke,55.9213099,12.0731426,"Ølsted Kirke, Hovedgaden, 3310 Ølsted, Denmark"
Ørby Kirke,55.7980434,10.5966571,"Ørby Kirke, Vestergade, Ørby, Denmark"
Ørding Kirke,56.7171455,8.7606376,"Ørding Kirke, Bygaden, 7990 Øster, Denmark"
Ørslev Kirke,55.2239442,11.40575,"Ørslev Kirke, Ørslev Kirkevej, Slagelse Municipality, Denmark"
Ørslev Kirke,55.2239442,11.40575,"Ørslev Kirke, Ørslev Kirkevej, Slagelse Municipality, Denmark"
Ørslev Kirke,55.2239442,11.40575,"Ørslev Kirke, Ørslev Kirkevej, Slagelse Municipality, Denmark"
Ørsted Kirke,55.332547,10.0566758,"Ørsted Kirke, Christian Richardts Vej, 5560 Aarup, Denmark"
Ørting Kirke,55.9278576,10.1438737,"Ørting Kirke, Bilsbækvej, 8300 Odder, Denmark"
Ørum Kirke,55.7388409,9.7448411,"Ørum Kirke, Kirkebuen, 8721 Daugård, Denmark"
Øse Kirke,55.6454341,8.6545146,"Øse Kirke, Tranbjergvej, Varde Municipality, Denmark"
Øsløs Kirke,57.0287843,8.9999109,"Øsløs Kirke, Øsløs Kirke Vej, 7742 Vesløs, Denmark"
Øster Bjerregrav Kirke,56.4887028,9.9050813,"Øster Bjerregrav Kirke, Kirkevej, Øster Bjerregrav, Denmark"
Østermarie Kirke,55.1382507,15.0161255,"Østermarie Church, Svanekevej, 3751 Østermarie, Denmark"
Østofte Kirke,54.8015415,11.4257664,"Østofte Kirke, Østofte Gade, 4951 Nørreballe, Denmark"
"Aarhus, Hasle Kirke",56.1696962,10.1611949,"Hasle Kirke, Haslegårdsvej, 8210 Aarhus V, Denmark"
Årre Kirke,55.5782292,8.6686865,"Årre Kirke, Tranbjergvej, 6818 Årre, Denmark"
Årup Kirke,55.3800356,10.0451835,"Aarup Kirke, Kirkegade, 5560 Aarup, Denmark"
Årø Kirke,55.2619679,9.7385267,"Aarø Kirke, Aarø, Haderslev Municipality, Denmark"
Brovst Baptistkirke,57.096371,9.5243087,"Brovst Baptistkirke, Kirkegade, 9460 Brovst, Denmark"
Dalum Klosterkirke,55.3638316,10.3741582,"Dalum Klosterkirke, Dalumvej, 5260 Odense S, Denmark"
Frederikshavn Baptistkirke,57.4444771,10.5380908,"Frederikshavns Baptistkirke, Asylgade, 9900 Frederikshavn, Denmark"
"Hellerup, Sct. Therese Kirke",NA,NA,NA
"Hirtshals, Den svenske Sømandskirke",57.5907069,9.961234,"Den Svenske Sømandskirke, Jørgen Fibigersgade, 9850 Hirtshals, Denmark"
"Hvidovre, Sct. Nicolaj Kirke",NA,NA,NA
Ingstrup Baptistkirke,57.3148256,9.7104046,"Ingstrup Baptistkirke, Hovedgaden, 9480 Løkken, Denmark"
Højerup Kirke,55.2800065,12.4436261,"Højerup Kirke, Højerup Bygade, Højerup, Denmark"
"Maribo, Sct. Birgittes Kirke",NA,NA,NA
"Næstved, Vor Frue Kirke",55.2260182,11.7667498,"Vor Frue Kirke, Præstøvej, 4700 Næstved, Denmark"
Nørresundby Baptistkirke,57.0619536,9.9139541,"Nørresundby Baptistkirke, Kjeldsgade, 9400 Nørresundby, Denmark"
Pandrup Baptistkirke,57.2201295,9.6766524,"Pandrup Baptistkirke, Bredgade, 9490 Pandrup, Denmark"
Saltum Baptistkirke,57.272495,9.6973025,"Baptistkirken, Tinghøjgade, 9493 Saltum, Denmark"
"Slagelse, Vor Frue Kirke",55.4046679,11.3517703,"Vor Frue Kirke, Frederiksgade, 4200 Slagelse, Denmark"
Sædder Kirke,55.3925579,12.1060094,"Sædder Kirke, Sæddervej, 4682 Tureby, Denmark"
Reersø Kirke,55.5256667,11.1114276,"Reersø Kirke, Strandvejen, Reersø, Denmark"
Korup Kirke,55.4304221,10.2768863,"Korup Kirke, Korupvej, 5210 Odense NV, Denmark"
"Aabenraa, Sct. Ansgars Kirke",NA,NA,NA
"Aalborg, Katolsk-apostolisk Kirke",NA,NA,NA
Nørre Herlev Kirke,55.8876544,12.2739599,"Nørre Herlev Kirke, Uvelsevej, 3540 Lynge, Denmark"
Vesterø Kirke,57.2680288,10.9023977,"Vesterø Søndre Kirke, Søndre Kirkevej, Læsø Kommune, Denmark"
Vodder Kirke,55.2160837,8.8515633,"Vodder Kirke, Gånsagervej, Frifelt, Denmark"
Storvorde Kirke,57.0036744,10.1031834,"Storvorde Kirke, Kirkevej, Storvorde, Denmark"
Tune Kirke,55.5936143,12.1701085,"Digesgård, Tune Kirke, Nørregade, 4030 Tune, Denmark"
"Hillerød, Grønnevang Kirke",55.9373835,12.3447589,"Grønnevang Kirke, Tolvkarlevej, Hillerød, Denmark"
Nærum Kirke,55.821424,12.5363405,"Nærum Kirke, Kirkeåsen, 2850 Nærum, Denmark"
"Næstved, Holsted Kirke",55.2514982,11.7791613,"Holsted Kirke, Køgevej, 4700 Næstved, Denmark"
Skyum Kirke,56.8359407,8.5669257,"Skyum Kirke, Tøttrupvej, 7752 Snedsted, Denmark"
Odense Valgmenighedskirke,55.3982338,10.3790066,"Odense Valgmenighedskirke, Dronningensgade, 5000 Odense C, Denmark"
Lumby Kirke,55.4569628,10.3776951,"Lumby Kirke, H.C. Lumbyes Vej, 5270 Odense N, Denmark"
Volstrup kirke,57.3275902,10.4387808,"Volstrup Kirke, Fredborgvej, Frederikshavn Municipality, Denmark"
"Herning, Gullestrup Kirke",56.1665273,8.9685119,"Gullestrup Kirke, Nordskrænten, 7400 Herning, Denmark"
Herstedvester Kirke,55.6772234,12.3388486,"Herstedvester Church, Herstedvester Kirkevej, 2620 Albertslund, Denmark"
Hårslev Kirke,55.2717506,11.4798566,"Hårslev Kirke, Hårslevvej, 4262 Sandved, Denmark"
Fakse Kirke,55.2554662,12.1200525,"Faxe Kirke, Kirketorvet, 4640 Faxe, Denmark"
Grurup Kirke,56.7888167,8.4161295,"Grurup Kirke, Grurup Kirkevej, 7755 Bedsted, Denmark"
Bjæverskov Kirke,55.4588305,12.019991600000001,"Bjæverskov Kirke, Ringstedvej, 4632 Bjæverskov, Denmark"
"Aabenraa, Høje Kolstrup Kirke",55.0614049,9.3986112,"Høje Kolstrup Kirke, Lergård, 6200 Aabenraa, Denmark"
"København, Enghave Kirke",55.6639284,12.5404507,"Enghave Kirke, Slien, 1766 Copenhagen, Denmark"
Romdrup Kirke,57.002733,10.0389392,"Romdrup Kirke, Romdrupvej, 9270 Klarup, Denmark"
Hillerød Kirke,55.9295901,12.306777,"Hillerød Kirke, Østergade, 3400 Hillerød, Denmark"
Trige Kirke,56.2526317,10.1558824,"Trige Kirke, Randersvej, 8380 Trige, Denmark"
Rye Kirke,55.6739662,11.8747177,"Rye Kirke, Ejbyvej, 4060 Kirke, Denmark"
"Fredericia, Trinitatis Kirke",55.5667507,9.7647466,"Trinity Church, Danmarksgade, Fredericia, Denmark"
Gårslev Kirke,55.6367288,9.6933641,"Gårslev Kirke, Kirkestien, 7080 Børkop, Denmark"
Sønder Nissum Kirke,56.3062848,8.1843499,"Sønder Nissum Kirke, Harbogårde, Klitvej, 6990 Ulfborg, Denmark"
Jegerup Kirke,55.2797629,9.2905821,"Jegerup Kirke, Bygaden, 6500 Vojens, Denmark"
"Hvidovre, Risbjerg Kirke",55.6493254,12.4782109,"Risbjerg Kirke, Hvidovrevej, 2650 Hvidovre, Denmark"
Hadbjerg Kirke,56.3291146,10.1082977,"Hadbjerg Kirke, Bavnehøjvej, 8370 Hadsten, Denmark"
Sønderho Kirke,55.3496933,8.4666842,"Sønderho Kirke, Kirkestien, Sønderho, Denmark"
"Aabenraa, Sct. Nicolai Kirke",NA,NA,NA
Bregnet Kirke,56.2904353,10.4855419,"Bregnet Kirke, Kirkebakken, 8410 Rønde, Denmark"
Hirtshals Kirke,57.5872813,9.9633032,"Hirtshals Kirke, Kirkevænget, 9850 Hirtshals, Denmark"
Mesinge Kirke,55.5017984,10.6483136,"Mesinge Kirke, Midskovvej, 5370 Mesinge, Denmark"
Rødby Kirke,54.6954126,11.3862887,"Rødby Kirke, Nørregade, 4970 Rødby, Denmark"
Skelund Kirke,56.7628511,10.1840609,"Skelund Kirke, Teglbakkevej, 9560 Hadsund, Denmark"
Sengeløse Kirke,55.6818097,12.2521173,"Sengeløse Kirke, Landsbygaden, 2630 Taastrup, Denmark"
Uhre Kirke,55.9327885,9.0508363,"Uhre Kirke, Uhre Byvej, Uhre, Denmark"
Hatting Kirke,55.854016,9.7652866,"Hatting Kirke, Kirkebakken, Hatting, Denmark"
Hammer Kirke,57.1509232,10.0119532,"Hammer Kirke, Hammerkilen, Aalborg Municipality, Denmark"
"Frederikshavn, Bangsbostrand Kirke",57.4240661,10.5187593,"Bangsbostrand Kirke, Bangsvej, 9900 Frederikshavn, Denmark"
Asdal Kirke,57.5533814,10.030083,"Asdal Kirke, Allingdamvej, Åbyen, Denmark"
Sakskøbing Kirke,54.8002326,11.6350948,"Sakskøbing Kirke, Vestergade, 4990 Sakskøbing, Denmark"
Frørup Kirke,55.2426243,10.7145116,"Frørup Kirke, Frørup Byvej, 5871 Frørup, Denmark"
Ryslinge Kirke,55.2425825,10.5404504,"Ryslinge Kirke, Højskolevej, 5856 Ryslinge, Denmark"
"København, Nathanaels Kirke",55.6648774,12.6044663,"Nathanaels Kirke, Holmbladsgade, 1440 København K, Denmark"
Hvornum Kirke,56.5990012,9.6604233,"Hvornum Kirke, Vadgårdsvej, Hvornum, Denmark"
"Helsingør, Sct. Olai Kirke",56.0356958,12.6140944,"Sankt Olai Kirke, Sct Olai Kirkeplads, 3000 Helsingør, Denmark"
Ørum Kirke,55.7388409,9.7448411,"Ørum Kirke, Kirkebuen, 8721 Daugård, Denmark"
"Aarhus, Sct. Pauls Kirke",NA,NA,NA
"København, Grundtvigs Kirke",55.7165904,12.5338637,"Grundtvigs Kirke, På Bjerget, 2400 København NV, Denmark"
Ørsted Kirke,55.332547,10.0566758,"Ørsted Kirke, Christian Richardts Vej, 5560 Aarup, Denmark"
Fangel Kirke,55.3141425,10.3178601,"Fangel Kirke, Kirkevej, 5250 Odense SV, Denmark"
Jetsmark Kirke,57.21083,9.6695727,"Jetsmark Kirke, Jetsmark Kirkevej, 9490 Pandrup, Denmark"
Lerup Kirke,57.1259365,9.420194,"Lerup Kirke, Fosdalvej, Jammerbugt Municipality, Denmark"
Vindblæs Kirke,56.9286303,9.3166204,"Vindblæs Kirke, Højgårdsvej, 9670 Løgstør, Denmark"
Handbjerg Kirke,56.4476314,8.7210605,"Handbjerg Kirke, Øster Hjermvej, 7560 Hjerm, Denmark"
"Roskilde, Ny Vor Frue Kirke",55.6092767,12.0982049,"Ny Vor Frue Kirke, Vor Frue Hovedgade, 4621 Gadstrup, Denmark"
Durup Kirke,56.7447459,8.9551011,"Durup Kirke, Hovedgaden, 7870 Roslev, Denmark"
Givskud Kirke,55.8153143,9.3462923,"Givskud Kirke, Kirkebakken, Givskud, Denmark"
"Ishøj, Vejleå Kirke",55.6153421,12.3520479,"Vejleå Kirke, Centerstien, 2635 Ishøj, Denmark"
Annisse Kirke,55.9822346,12.1707522,"Annisse Kirke, Præstevej, 3200 Helsinge, Denmark"
Jørlunde Kirke,55.8304232,12.1695521,"Egedal, Jørlunde Kirke, Bygaden, 3550 Slangerup, Denmark"
Vedersø Kirke,56.2341259,8.2009515,"Vedersø Kirke, Vesterhavsvej, Ringkøbing-Skjern Municipality, Denmark"
"København, Trinitatis Kirke",55.6815725,12.576134,"Trinity Church, Landemærket, 1125 Copenhagen, Denmark"
Ringkøbing Kirke,56.0907445,8.2445908,"Ringkøbing Kirke, Kirkepladsen, 6950 Ringkøbing, Denmark"
Sønder Vium Kirke,55.8283183,8.4282873,"Sønder Vium Kirke, Brosbølvej, Ringkøbing-Skjern Municipality, Denmark"
Hurup Kirke,56.7542908,8.425812,"Hurup Kirke, Brandsholmvej, 7760 Hurup, Denmark"
Åsted Kirke,57.4388221,10.4059774,"Åsted Kirke, Lendumvej, Ravnshøj, Denmark"
"Nykøbing Falster, Nordre Kirke",54.7800608,11.8708682,"Nordre Kirke, Hammerlodden, 4800 Nykøbing, Denmark"
Søllerød Kirke,55.8139268,12.494378,"Søllerød Kirke, Søllerødvej, 2840 Holte, Denmark"
Mariager Kirke,56.6479231,9.9788004,"Mariager Klosterkirke, Klosterstien, 9550 Mariager, Denmark"
Harridslev Kirke,56.5011267,10.1292614,"Harridslev Kirke, Doktor Madsens Vej, 8930 Randers NØ, Denmark"
Hørning Kirke,56.0854607,10.0386711,"Hørning Kirke, Kirkevej, 8362 Hørning, Denmark"
Stenløse Kirke,55.7672103,12.1978939,"Stenløse Kirke, Engholmvej, 3660 Stenløse, Denmark"
Vemb Kirke,56.3435851,8.3530504,"Vemb Kirke, Burvej, 7570 Vemb, Denmark"
"Aarhus, Vejlby Kirke",56.1951459,10.2118118,"Vejlby Kirke, Filosofgangen, 8240 Risskov, Denmark"
"Gødvad, Dybkær Kirke",56.19326,9.6033004,"Dybkær Kirke, Harsnablundvej, Silkeborg Municipality, Denmark"
"Vallensbæk, Helligtrekongers Kirke",55.638085,12.3647255,"Tjørneagergård, Helligtrekongers Kirke, Kirkebakke Alle, 2625 Vallensbæk, Denmark"
Herstedøster Kirke,55.6848902,12.3709179,"Herstedøster Church, Herstedøstergade, 2620 Albertslund, Denmark"
Hansted Kirke,55.8940571,9.844425,"Hansted Kirke, Stængervej, 8700 Horsens, Denmark"
Husby Kirke,56.2820216,8.1761236,"Husby Kirke, Græmvej, 6990 Ulfborg, Denmark"
Assens Kirke,56.6798529,10.0625575,"Assens Kirke, Kønigsfeldtsvej, Assens, Denmark"
Lillerød Kirke,55.8734561,12.3460249,"Lillerød Kirke, Frederiksborgvej, 3450 Allerød, Denmark"
Magleby Kirke,54.9842912,12.484253,"Magleby Kirke, Klintevej, 4791 Borre, Denmark"
Viborg Domkirke,56.4505215,9.4125336,"Viborg Cathedral, Domkirkestræde, 8800 Viborg, Denmark"
Karrebæk Kirke,55.1913543,11.6553683,"Karrebæk Kirke, Kirkebakken, 4736 Karrebæksminde, Denmark"
Aalborg Klosterkirke,NA,NA,NA
Farum Kirke,55.8070199,12.3573381,"Farum Kirke, Kålundsvej, 3520 Farum, Denmark"
Nørre Snede Kirke,55.9641065,9.3927484,"Nørre Snede Kirke, Rørbækvej, 8766 Nørre, Denmark"
"Torsted, Østerhåb Kirke",55.8443562,9.8049675,"Østerhåb Kirke, Torsmark, 8700 Horsens, Denmark"
"Svendborg, Vor Frue Kirke",55.0602528,10.6099193,"Vor Frue Kirke, Frue Kirkestræde, 5700 Svendborg, Denmark"
Nørre Vium Kirke,56.0347002,8.7139041,"Nørre Vium Kirke, Nørre Viumvej, Ringkøbing-Skjern Municipality, Denmark"
"Silkeborg, Sejs-Svejbæk Kirke",56.1364171,9.6228906,"Sejs-Svejbæk Kirke, Julsøvej, Sejs-Svejbæk, Denmark"
"Lem, Lem Sydsogns Kirke",56.027434,8.3860795,"Lem Kirke, Anlægsvej, 6940 Lem, Denmark"
Kværndrup Kirke,55.1746357,10.5258528,"Kværndrup Kirke, Svendborgvej, 5772 Kværndrup, Denmark"
Fredensborg Slotskirke,55.9826125,12.3967942,"Fredensborg Slotskirke, Jagtallèen, 3480 Fredensborg, Denmark"
"Hillerød, Frederiksborg Slotskirke",55.9350889,12.3007903,"Frederiksborg Slotskirke, Indre Slotsgård, 3400 Hillerød, Denmark"
Tvilum Kirke,56.2434733,9.6736883,"Tvilum Kirke, Klostervej, 8882 Fårvang, Denmark"
Ølsted Kirke,55.9213099,12.0731426,"Ølsted Kirke, Hovedgaden, 3310 Ølsted, Denmark"
Karlstrup Kirke,55.5574197,12.203828,"Karlstrup Kirke, Sognevejen, 2680 Solrød, Denmark"
Assens Kirke,56.6798529,10.0625575,"Assens Kirke, Kønigsfeldtsvej, Assens, Denmark"
Hinge Kirke,56.2645504,9.514764,"Hinge Kirke, Tingskrivervej, 8632 Lemming, Denmark"
Beder Kirke,56.0596886,10.2166921,"Beder Kirke, Kirkebakken, 8330 Beder, Denmark"
"Rødovre, Hendriksholm Kirke",55.6685679,12.4648335,"Hendriksholm Kirke, Damhus Boulevard, 2610 Rødovre, Denmark"
Skrydstrup Kirke,55.239723,9.253184,"Skrydstrup Kirke, Naffet, 6500 Vojens, Denmark"
Assing Kirke,56.0124967,8.8502883,"Assing Kirke, Vardevej, 6933 Kibæk, Denmark"
Grønning Kirke,56.6498493,9.0577633,"Grønning Kirke, Grønningvej, Skive Municipality, Denmark"
Sunds Kirke,56.2080721,9.0120889,"Sunds Kirke, Nørrevang, 7451 Sunds, Denmark"
Odden Kirke,55.958917,11.397996,"Odden Kirke, Oddenvej, 4583 Sjællands, Denmark"
Låsby kirke,56.1563086,9.8088136,"Låsby Kirke, Thor Langes Vej, 8670 Låsby, Denmark"
Nølev kirke,55.9954939,10.1894648,"Toftegård, Nølev Kirke, Nølev Byvej, 8300 Odder, Denmark"
Tarm Kirke,55.9063271,8.5238665,"Tarm Kirke, Kirkegade, 6880 Tarm, Denmark"
Kattrup Kirke,55.9523091,9.9185756,"Kattrup Kirke, Gammel Tebstrupvej, 8732 Hovedgård, Denmark"
"Hellerup, Helleruplund Kirke",55.7362744,12.5552781,"Helleruplund Kirke, Sehestedsvej, 2900 Hellerup, Denmark"
Skejby Kirke,56.1998641,10.17472,"Skejby Kirke, Nedergårdsvej, 8200 Aarhus N, Denmark"
Maribo Domkirke,54.7726089,11.4997528,"Maribo Cathedral, Klostergade, 4930 Maribo, Denmark"
"Næstved, Sct. Peders Kirke",NA,NA,NA
Gunderslev Kirke,55.3138897,11.672156,"Gunderslevholm, Gunderslev Kirke, Gunderslevvej, Skelby, Denmark"
Renbæk Kirke,55.1817534,8.8863527,"Renbæk Kirke, Renbækvej, Tønder Municipality, Denmark"
Vedbæk Kirke,55.8392798,12.5662748,"Vedbæk Kirke, Enrumvej, 2942 Skodsborg, Denmark"
"København, Trinitatis Kirke",55.6815725,12.576134,"Trinity Church, Landemærket, 1125 Copenhagen, Denmark"
"Kalundborg, Sct. Mariæ Kirke",NA,NA,NA
"Slagelse, Antvorskov Kirke",55.3879005,11.3477163,"Antvorskov Kirke, Agersøvej, 4200 Slagelse, Denmark"
Grynderup Kirke,56.7090656,9.6685993,"Grynderup Kirke, Gammel Tværvej, 9610 Nørager, Denmark"
Helsinge Kirke,56.0237005,12.1974189,"Helsinge Kirke, Kirkegade, 3200 Helsinge, Denmark"
Blenstrup Kirke,56.8811842,10.0133068,"Blenstrup Kirke, Tinghusvej, Blendstrup, Denmark"
"Næstved, Sct. Peders Kirke",NA,NA,NA
Gedser Kirke,54.5746094,11.9305362,"Gedser Church, Langgade, 4874 Gedser, Denmark"
Torsted Frimenighedskirke,NA,NA,NA
"Aabenraa, Sct. Jørgens Kirke",NA,NA,NA
"Aalborg, Budolfi Kirke",57.0478973,9.9194378,"Budolfi Church, Gammeltorv, 9000 Aalborg, Denmark"
"København, Sct. Johannes Kirke",NA,NA,NA
"Bramminge, Sct. Ansgar Kirke",NA,NA,NA
Vester Vandet Kirke,57.0111062,8.5780993,"Vester Vandet Kirke, Kirkedal, Thisted Municipality, Denmark"
Fjelstervang Kirke,56.074638,8.8134056,"Fjelstervang Kirke, Kirkebakken, Fjelstervang, Denmark"
Egebæksvang Kirke,55.9949224,12.5609516,"Egebæksvang Kirke, Søvejen, 3070 Snekkersten, Denmark"
Elmelunde Kirke,54.9950689,12.4007666,"Elmelunde Church, Kirkebakken, Vordingborg Municipality, Denmark"
Frederiksberg Hospitalskirke,55.6856254,12.523278,"Frederiksberg Hospitalskirke, Vej 3, 2000 Frederiksberg, Denmark"
Sørbymagle Kirke,55.3595991,11.4412125,"Emiliesminde, Sørbymagle Kirke, Sørby Hovedgade, Sørbymagle, Denmark"
Agedrup Kirke,55.4277803,10.4917589,"Agedrup Kirke, Agedrupvej, 5320 Agedrup, Denmark"
Vrensted Kirke,57.3365065,9.7729058,"Vrensted Kirke, Sanct Thøgers Vej, Vrensted, Denmark"
"København, Husum Kirke",55.7087913,12.4770108,"Husum Kirke, Korsager Allé, 2700 Brønshøj, Denmark"
Rødovre Kirke,55.682091,12.4656129,"Rødovre Kirke, Kirkesvinget, 2610 Rødovre, Denmark"
"Søborg, Søborgmagle Kirke",55.7230518,12.5097253,"Søborgmagle Kirke, Grønnemose Alle, 2870 Dyssegård, Denmark"
Sporup Kirke,56.2263941,9.8244223,"Sporup Kirke, Sporup Kirkevej, 8472 Sporup, Denmark"
Høve Kirke,55.2825951,11.3908679,"Høve Kirke, Høvevej, 4261 Dalmose, Denmark"
Torstrup Kirke,NA,NA,NA
Højslev Kirke,56.5823326,9.1388047,"Højslev Kirke, Overmarkvej, 7840 Højslev, Denmark"
Rubjerg Kirke,57.4154842,9.7770708,"Rubjerg Kirke, Kronholmsvej, Hjørring Municipality, Denmark"
Hillerslev Kirke,55.2088001,10.3448859,"Hillerslev Kirke, Kirkegyden, Faaborg-Midtfyn Municipality, Denmark"
